"","number","c1","c2","c3","c4","c6","c7","c8","c10","c11","c12","c13","c14","c17","c18","c19","c20","c21","c22"
"52650",52647,-17.94872168,-6.073907225,-10.19884277,6.425897459,9.425850584,-1.573977539,-12.32380957,-28.32355956,-27.82356738,-21.07367285,-29.44854199,-43.94831542,-26.19859277,-16.9487373,-0.074000977,-13.82378613,-27.32357519,-98.0724697
"52660",52657,-2.948956054,0.175995117,-16.44874511,-15.0737666,-48.44824511,-22.44865136,-67.94794041,-0.698991211,-10.82383301,-10.44883886,-4.323934569,-4.198936522,-3.948940429,1.925967773,-0.074000977,-35.82344237,-11.44882324,-240.0702509
"52685",52682,-24.69861621,-0.074000977,-16.57374316,-7.573883787,-46.5732744,-0.448995117,-114.3222158,-16.57374316,-7.198889647,-19.69869433,-8.948862303,-37.19842089,15.17576074,1.550973632,0.175995117,-28.19856152,-14.07378222,29.92553027
"52687",52684,47.80025097,-13.57379004,-18.44871386,-0.32399707,-6.948893553,-2.823958007,-104.8223642,-11.94881543,-10.69883496,-19.32370019,-12.32380957,-11.0738291,-39.07339159,-0.448995117,0.05099707,-30.44852636,-15.19876464,38.80039159
"52688",52685,19.05070019,-11.82381738,-18.69870996,-1.823973632,-6.323903319,6.050903319,-103.8223799,-18.823708,-7.948877928,-20.82367675,-10.94883105,-32.44849511,-22.19865527,-0.32399707,0.175995117,-23.44863574,-18.823708,61.67503416
"52708",52705,24.80061035,11.42581933,-4.69892871,-9.948846677,-4.073938476,-11.94881543,-130.3219658,-12.19881152,-4.948924804,-9.44885449,-4.323934569,7.675877928,-1.698975586,2.300961913,-0.074000977,-14.94876855,-6.823895506,276.4216786
"52721",52718,40.67536229,21.42566308,5.175916991,1.175979492,14.92576464,9.800844724,-71.32288768,-12.57380566,6.925889647,15.92574902,-14.07378222,14.67576855,9.425850584,4.675924804,0.175995117,-11.82381738,-5.323918944,122.1740888
"52740",52737,46.67526854,24.92560839,17.67572168,12.17580761,16.30074316,22.17565136,-76.4478076,21.55066113,7.17588574,4.42592871,20.55067675,5.050918944,17.55072363,20.17568261,-0.074000977,17.05073144,24.30061816,-38.44840136
"52748",52745,32.4254912,3.925936522,15.92574902,23.80062597,36.55042675,32.55048925,-61.19804588,21.92565527,3.925936522,-6.698897459,10.8008291,-10.32384082,1.175979492,15.55075488,0.05099707,14.92576464,5.300915038,31.55050488
"52765",52762,65.17497948,0.800985351,8.675862303,10.92582715,30.92551464,22.92563964,-40.32337206,42.550333,33.55047362,17.55072363,35.80043847,0.175995117,12.42580371,2.42595996,0.175995117,18.67570605,15.67575293,-99.44744822
"52773",52770,44.92529589,12.17580761,19.55069238,8.050872068,20.17568261,22.92563964,-50.44821386,28.6755498,28.92554589,21.55066113,18.67570605,27.80056347,12.9257959,10.92582715,-0.074000977,18.42570996,0.925983398,535.5426298
"52814",52811,46.3002744,23.05063769,16.05074707,4.300930663,37.67540917,30.17552636,-39.94837792,38.42539745,12.05080957,11.67581543,34.30046191,6.050903319,16.42574121,4.80092285,0.05099707,42.42533495,21.92565527,248.4221162
"52819",52816,37.67540917,14.67576855,14.5507705,1.050981445,-10.94883105,6.300899413,-43.44832323,24.30061816,12.42580371,7.800875975,21.42566308,19.55069238,16.17574511,14.17577636,0.175995117,30.05052831,22.17565136,162.548458
"52821",52818,17.67572168,11.05082519,4.550926757,1.300977539,41.92534276,14.5507705,-36.82342675,13.67578418,14.30077441,7.925874022,7.550879881,-16.44874511,2.550958007,9.17585449,-0.074000977,20.30068066,15.92574902,212.5476767
"52836",52833,40.30036815,27.67556542,13.17579199,4.550926757,35.80043847,20.6756748,4.300930663,16.30074316,6.425897459,12.6757998,17.30072753,25.80059472,26.05059081,9.925842771,-0.074000977,42.3003369,34.67545605,-84.94767478
"52837",52834,29.92553027,28.05055956,14.05077832,6.175901366,42.17533886,27.42556933,11.42581933,19.55069238,5.300915038,12.9257959,15.42575683,21.17566699,24.30061816,7.675877928,-0.074000977,38.05040331,34.92545214,-57.32310643
"52846",52843,18.8007041,12.42580371,20.17568261,16.17574511,55.17513573,28.30055566,10.17583886,-1.073985351,0.800985351,5.050918944,7.675877928,11.55081738,10.67583105,5.675909178,-0.074000977,43.17532323,26.92557714,-9.323856443
"52861",52858,-21.19867089,-2.948956054,3.050950195,11.80081347,6.8008916,6.300899413,8.550864256,-46.07328222,-4.823926757,7.300883787,-25.07361035,-19.94869042,-5.573915038,-1.948971679,0.300993164,-2.073969726,0.425991211,-158.6965224
"52873",52870,-1.823973632,13.80078222,3.050950195,6.925889647,19.67569042,9.800844724,21.80065722,5.550911131,-3.073954101,10.30083691,2.300961913,20.92567089,21.05066894,9.050856443,-0.198999023,23.42563183,5.425913085,-308.4441825
"52880",52877,-12.9487998,8.175870115,4.675924804,4.42592871,31.80050097,0.550989258,18.17571386,8.550864256,-3.448948241,-0.074000977,-1.198983398,14.92576464,19.92568652,2.42595996,-0.198999023,15.92574902,9.925842771,-82.19771775
"52885",52882,-19.19870214,9.800844724,7.300883787,5.425913085,19.17569824,9.550848631,22.30064941,4.675924804,4.300930663,7.675877928,-4.948924804,17.92571777,14.30077441,6.425897459,0.05099707,17.17572949,9.550848631,48.67523729
"52894",52891,-16.44874511,13.55078613,9.550848631,3.425944335,18.30071191,9.925842771,17.67572168,-14.44877636,-5.948909178,6.425897459,2.300961913,34.42545995,3.300946288,0.800985351,0.05099707,32.55048925,13.67578418,158.7985166
"52907",52904,-44.57330565,-7.323887694,-3.323950195,-0.198999023,-6.073907225,-6.323903319,10.30083691,-6.198905272,-3.573946288,4.925920897,-9.44885449,-0.448995117,-10.44883886,-8.948862303,-0.074000977,-7.948877928,-5.573915038,336.5457392
"52937",52934,213.0476689,31.42550683,-4.69892871,-9.948846677,-11.57382129,-21.19867089,0.425991211,64.4249912,28.80054784,6.300899413,82.67470603,-23.69863183,48.67523729,10.67583105,0.05099707,-38.5733994,-20.69867871,-29.57354003
"52945",52942,210.2977119,45.55028612,5.925905272,-4.573930663,-57.19810838,-9.948846677,-4.823926757,92.1745576,28.80054784,4.300930663,144.1737451,25.05060644,66.42495995,9.550848631,0.300993164,-47.57325878,10.05084082,-10.44883886
"52956",52953,47.55025487,9.550848631,-5.573915038,-14.19878027,-61.44804198,-18.823708,-8.948862303,54.80014159,6.050903319,0.425991211,148.9236709,27.30057128,30.80051659,13.05079394,-0.198999023,-75.44782322,18.42570996,-205.9457841
"52957",52954,26.8005791,2.42595996,-7.198889647,-12.9487998,-35.82344237,-14.69877246,-5.07392285,47.80025097,5.925905272,-1.823973632,136.1738701,28.6755498,23.05063769,9.925842771,-0.074000977,-77.82278611,18.17571386,-170.0713447
"52970",52967,-105.4473545,-45.57329003,-17.82372363,-10.82383301,-63.57300877,-26.823583,-36.44843261,-22.44865136,-18.07371972,-13.69878808,71.42488182,-0.074000977,-26.57358691,-10.32384082,-0.074000977,-80.94773729,3.675940429,664.5406141
"52978",52975,-94.82252049,-11.32382519,-11.94881543,-21.32366894,-27.0735791,-27.32357519,-36.9484248,26.42558495,3.800938476,-5.573915038,84.79967283,55.67512792,0.175995117,2.42595996,-0.074000977,-44.19831151,29.55053613,-373.3181689
"52981",52978,-79.57275877,6.425897459,-11.19882715,-18.44871386,-47.19826464,-24.19862402,-27.69856933,30.5505205,15.30075879,-3.573946288,93.92453025,58.92507713,8.050872068,-2.69895996,0.175995117,-39.69838183,43.05032519,29.30054003
"53001",52998,-107.9473154,-8.198874022,-5.198920897,5.300915038,-12.07381347,6.050903319,24.92560839,11.92581152,-7.698881834,-1.573977539,17.55072363,-24.07362597,-6.948893553,-0.823989258,0.175995117,-25.07361035,4.300930663,357.545411
"53012",53009,-102.0724072,-20.44868261,-26.32359081,-13.82378613,-40.19837401,-25.32360644,9.17585449,9.300852537,0.425991211,-6.573899413,9.425850584,22.05065332,-9.073860349,-5.573915038,-0.074000977,-3.573946288,18.42570996,284.0465595
"53064",53061,198.5478955,10.55083301,-12.9487998,-7.573883787,-30.94851855,-33.57347753,14.8007666,-15.57375879,-40.94836229,-15.57375879,-79.57275877,-48.94823729,-3.198952148,-28.57355566,-0.074000977,-35.32345019,-94.44752634,-249.6951005
"53078",53075,38.17540136,-11.69881933,-3.323950195,-1.573977539,-12.07381347,-14.57377441,-4.948924804,-51.94819042,-50.44821386,-27.57357128,-151.5716338,-97.57247752,-30.19853027,-23.69863183,-0.074000977,-15.19876464,-106.5723369,-791.9366277
"53108",53105,-156.5715556,-53.19817089,-15.44876074,-16.32374707,-16.19874902,-4.448932616,3.675940429,-111.5722588,-60.07306346,-36.6984287,-187.9460654,-48.94823729,-75.32282518,-41.69835058,-0.074000977,25.67559667,-61.82303612,220.9225458
"53113",53110,-156.3215595,-56.07312596,-18.69870996,-18.69870996,-19.32370019,-3.698944335,7.675877928,-109.9472842,-62.07303221,-33.07348534,-177.3212314,-64.19799901,-77.07279783,-47.19826464,0.05099707,17.42572558,-56.32312206,120.9241084
"53133",53130,-187.4460732,-65.07298534,-26.823583,-20.9486748,-8.073875975,-7.0738916,-14.8237705,-118.1971552,-59.69806932,-34.19846777,-191.3210126,-91.19757713,-81.94772166,-37.82341112,-0.074000977,24.30061816,-59.44807323,-39.19838964
"53135",53132,-190.5710244,-65.69797557,-24.82361425,-16.32374707,0.175995117,-7.948877928,-8.198874022,-113.8222236,-63.07301659,-40.44837011,-180.8211767,-53.32316893,-89.94759666,-42.07334472,0.175995117,12.42580371,-54.07315721,-5.448916991
"53161",53158,-132.6969287,-74.69783494,-42.32334081,-28.44855761,-7.698881834,-29.57354003,-19.94869042,-85.57266502,-46.5732744,-30.8235205,-113.8222236,-32.9484873,-68.69792869,-37.69841308,0.05099707,-9.948846677,-19.94869042,-163.5714463
"53163",53160,-142.9467685,-72.69786619,-36.9484248,-28.6985537,-20.57368066,-24.82361425,-16.44874511,-97.94747166,-47.19826464,-29.94853417,-119.9471279,-59.44807323,-74.5728369,-34.94845605,-0.32399707,-7.823879881,-18.32371582,-171.3213252
"53170",53167,-155.3215752,-68.4479326,-36.07343847,-20.69867871,-23.94862792,-15.0737666,-11.0738291,-108.9472998,-54.94814354,-31.44851073,-140.4468076,-34.823458,-87.57263377,-43.69831933,-0.074000977,33.80046972,-9.948846677,600.0416219
"53186",53183,-96.82248923,-50.19821776,-10.07384472,-15.44876074,-9.948846677,-4.823926757,-34.57346191,-80.4477451,-25.69860058,-11.57382129,-129.8219736,-28.07356347,-46.44827636,-21.44866699,-0.448995117,15.05076269,-23.69863183,30.80051659
"53194",53191,-68.82292674,-38.19840526,-19.57369628,-9.323856443,6.050903319,3.175948241,5.925905272,-47.57325878,-19.0737041,-11.0738291,-97.07248533,-7.698881834,-32.82348925,-19.94869042,-0.074000977,13.05079394,-6.448901366,100.0494345
"53234",53231,101.4244131,35.30044628,20.17568261,14.30077441,83.67469041,32.55048925,56.92510838,28.80054784,22.8006416,15.80075097,52.05018456,40.55036425,37.55041112,16.30074316,-0.074000977,78.17477635,55.17513573,90.0495908
"53251",53248,71.42488182,19.05070019,21.05066894,16.05074707,6.175901366,18.30071191,13.17579199,46.42527245,36.4254287,11.80081347,43.92531151,22.30064941,53.30016503,39.17538573,0.175995117,-12.82380175,-1.448979492,8.925858396
"53282",53279,116.6741748,57.55009862,42.3003369,27.05057519,52.1751826,44.55030175,40.55036425,66.42495995,40.67536229,15.05076269,93.29954002,52.4251787,60.4250537,47.05026268,-0.198999023,24.55061425,43.42531933,87.54962986
"53283",53280,119.1741357,65.79996971,44.30030565,25.30060253,63.17501073,40.67536229,29.80053222,70.17490135,43.05032519,14.8007666,97.67447166,41.67534667,69.79990721,51.05020018,-0.074000977,29.92553027,45.05029393,79.42475682
"53299",53296,112.4242412,33.80046972,17.55072363,14.67576855,8.925858396,15.67575293,23.55062988,79.79975096,47.55025487,22.8006416,95.54950486,35.55044237,47.05026268,31.55050488,-0.074000977,11.92581152,25.67559667,294.6713935
"53337",53334,345.4206005,84.92467088,49.92521776,34.42545995,67.79993846,53.05016893,-1.448979492,147.5486923,69.67490916,28.4255537,217.0476064,49.30022753,110.7992666,60.4250537,-0.32399707,-7.198889647,54.42514745,65.67497166
"53341",53338,370.1702138,97.7994697,48.80023534,28.17555761,20.80067285,41.17535448,-16.44874511,149.4236631,73.54984862,24.80061035,230.7973915,67.42494432,122.674081,71.29988377,-0.32399707,-19.0737041,46.80026659,31.67550292
"53352",53349,279.5466298,60.05005956,36.4254287,26.92557714,27.05057519,24.42561621,-4.823926757,130.548958,62.55002049,39.80037597,208.7977353,50.80020409,82.17471385,58.17508885,-0.074000977,-47.44826073,30.92551464,-135.5718838
"53375",53372,88.79961033,40.05037206,34.550458,33.67547167,58.3000869,53.55016112,1.800969726,82.54970799,72.79986033,43.55031737,170.548333,81.42472557,48.55023925,56.1751201,-0.074000977,-0.698991211,68.54992674,39.92537401
"53386",53383,71.67487791,53.30016503,40.30036815,28.17555761,36.30043066,31.92549902,-28.32355956,79.924749,55.55012987,31.92549902,157.6735341,79.67475291,64.4249912,58.05009081,-0.448995117,16.05074707,78.79976658,178.9232021
"53397",53394,27.55056738,37.80040722,37.80040722,31.42550683,2.300961913,27.17557324,-2.32396582,58.80007909,58.55008299,34.05046581,117.0491689,63.17501073,41.17535448,47.92524901,-0.074000977,-13.07379785,56.67511229,312.046122
"53401",53398,46.67526854,40.67536229,39.80037597,33.67547167,18.67570605,38.42539745,-2.448963867,82.29971189,61.17504198,31.55050488,159.5485048,88.54961424,47.92524901,50.550208,0.05099707,-5.573915038,80.92473338,368.4202411
"53405",53402,34.67545605,35.92543651,36.6754248,31.17551073,19.92568652,33.17547948,-8.448870115,68.79992284,61.92503026,30.80051659,132.6739248,66.2999619,44.05030956,49.55022362,-0.074000977,-7.44888574,69.54991112,324.5459267
"53419",53416,27.92556152,39.80037597,35.80043847,25.05060644,44.17530761,38.17540136,-5.948909178,66.92495213,51.55019237,21.92565527,112.9242334,65.17497948,54.92513964,46.67526854,-0.074000977,19.05070019,67.17494823,65.29997752
"53427",53424,31.92549902,33.55047362,35.80043847,27.17557324,54.67514354,36.6754248,9.17585449,53.42516307,40.4253662,19.67569042,89.17460447,52.4251787,45.67528417,36.80042284,0.300993164,24.55061425,52.92517089,34.42545995
"53429",53426,25.55059863,30.67551855,37.55041112,25.92559277,22.05065332,31.42550683,-5.07392285,43.92531151,35.55044237,21.17566699,71.67487791,60.4250537,42.42533495,37.80040722,-0.32399707,15.30075879,39.30038378,7.925874022
"53438",53435,-4.448932616,42.3003369,40.30036815,21.42566308,57.92509276,25.92559277,-13.1987959,17.05073144,35.17544823,30.80051659,4.550926757,39.67537792,20.80067285,36.05043456,-0.32399707,80.1747451,40.80036034,58.80007909
"53476",53473,-45.19829589,-2.948956054,10.42583496,10.05084082,30.80051659,41.17535448,35.17544823,-8.698866209,21.17566699,38.17540136,-58.5730869,18.67570605,-7.948877928,12.6757998,-0.074000977,59.42506932,11.30082129,44.55030175
"53496",53493,2.550958007,25.30060253,19.42569433,21.80065722,14.67576855,23.55062988,17.55072363,7.17588574,19.42569433,24.55061425,-31.32351269,18.92570214,20.6756748,17.55072363,-0.074000977,41.30035253,8.050872068,210.672706
"53498",53495,14.5507705,31.05051269,28.80054784,24.42561621,37.92540526,19.55069238,20.05068457,6.300899413,19.30069628,24.92560839,-26.32359081,28.17555761,19.05070019,17.55072363,0.05099707,45.42528808,10.17583886,273.6717216
"53546",53543,29.42553808,25.42560058,22.67564355,13.67578418,16.17574511,4.300930663,39.92537401,-4.948924804,0.300993164,2.05096582,-11.0738291,3.550942382,1.425975586,4.300930663,0.05099707,12.55080175,-8.573868162,-85.94765916
"53554",53551,11.30082129,13.05079394,7.425881834,7.300883787,-9.573852537,-10.32384082,42.17533886,-4.948924804,-3.948940429,1.675971679,-17.32373144,-9.823848631,-5.448916991,8.800860349,-0.198999023,-7.573883787,-21.07367285,-138.821833
"53566",53563,30.42552245,8.925858396,11.30082129,8.425866209,-14.57377441,-11.0738291,44.05030956,-8.198874022,-6.948893553,-1.198983398,14.30077441,10.67583105,-6.323903319,0.175995117,0.05099707,-14.44877636,-10.32384082,-195.6959443
"53583",53580,194.9229521,24.80061035,3.050950195,3.050950195,-29.44854199,-19.44869824,33.17547948,67.17494823,26.17558886,1.425975586,189.6730341,33.30047753,45.30029003,7.17588574,-0.074000977,-87.69763182,-3.073954101,-41.32335644
"53586",53583,170.4233349,13.55078613,3.425944335,2.675956054,-30.32352831,-21.82366113,33.55047362,36.92542089,14.17577636,1.050981445,172.9232959,35.80043847,39.80037597,4.80092285,0.05099707,-84.57268064,-4.948924804,16.17574511
"53588",53585,176.5482392,16.55073925,-2.073969726,-5.948909178,-46.8232705,-21.69866308,25.17560449,86.54964549,9.675846677,1.925967773,165.7984072,34.80045409,34.05046581,-1.073985351,0.175995117,-79.07276658,1.050981445,61.80003221
"53609",53606,10.17583886,-1.573977539,-1.323981445,-5.07392285,-47.94825292,-16.57374316,9.550848631,13.42578808,-2.198967773,-10.82383301,84.1746826,6.175901366,-2.823958007,-5.948909178,-0.074000977,-53.94815917,7.550879881,202.0478408
"53611",53608,-1.448979492,-4.073938476,-5.948909178,-3.573946288,-52.19818651,-20.19868652,14.92576464,-8.073875975,-5.948909178,-14.57377441,68.79992284,13.67578418,-11.82381738,-8.073875975,0.300993164,-57.44810448,1.050981445,193.4229755
"53640",53637,-54.19815526,-9.073860349,-12.69880371,-8.073875975,-13.57379004,-9.44885449,10.42583496,-9.698850584,-6.448901366,-2.948956054,17.67572168,2.175963867,-9.573852537,-3.823942382,-0.074000977,-11.44882324,13.80078222,-93.94753416
"53693",53689,-61.82303612,-18.823708,9.300852537,9.050856443,6.8008916,23.42563183,44.17530761,-25.94859667,-20.32368457,-13.07379785,-48.32324706,-29.07354784,-30.44852636,-20.69867871,0.05099707,19.17569824,-16.07375097,101.6744092
"53716",53712,-37.07342284,-13.69878808,-14.69877246,-23.82362988,4.80092285,-22.32365332,-56.94811229,-34.44846386,-10.69883496,-6.073907225,-52.4481826,-23.0736416,-20.57368066,-17.94872168,-0.074000977,8.050872068,-20.44868261,205.422788
"53763",53759,-60.19806151,-27.57357128,-18.19871777,-0.448995117,-32.44849511,-5.323918944,-37.44841698,-40.19837401,-21.19867089,-12.57380566,-30.8235205,7.17588574,-27.57357128,-25.94859667,0.175995117,-5.323918944,-5.07392285,-54.69814745
"53764",53760,-59.57307127,-25.32360644,-19.57369628,-4.073938476,-8.073875975,-6.573899413,-37.32341894,-31.94850292,-21.32366894,-14.57377441,-21.57366503,1.425975586,-25.32360644,-23.0736416,-0.074000977,-5.323918944,0.425991211,-81.07273533
"53814",53810,-99.32245017,-58.5730869,-21.69866308,-1.573977539,-21.32366894,-22.44865136,-39.07339159,-86.3226533,-48.32324706,-18.94870605,-122.822083,-11.0738291,-65.57297752,-35.69844433,0.300993164,-41.69835058,-73.57285252,196.6729248
"53818",53814,-77.82278611,-34.44846386,-4.448932616,4.675924804,-11.69881933,-9.198858396,-31.32351269,-60.4480576,-22.8236455,-9.323856443,-95.94750291,-25.19860839,-41.19835839,-23.19863964,-0.074000977,-15.44876074,-51.32320018,190.2980244
"53855",53851,-84.1976865,-53.44816698,-24.82361425,-4.823926757,-54.5731494,-24.57361816,-32.19849902,-59.94806542,-28.07356347,-12.9487998,-63.94800291,-29.69853808,-45.57329003,-31.44851073,0.05099707,-54.07315721,-48.57324315,-12.19881152
